,url,datetime,title,text,source
24,https://www.nytimes.com/2025/02/18/us/politics/trump-russia-putin.html,2025-02-18 00:00:00+00:00,Trump’s Pivot Toward Putin’s Russia Upends Generations of U.S. Policy,"For more than a decade, the West has faced off against the East again in what was widely called a new cold war. But with President Trump back in office, America is giving the impression that it could be switching sides.Even as American and Russian negotiators sat down together on Tuesday for the first time since Moscow’s full-fledged invasion of Ukraine nearly three years ago, Mr. Trump has signaled that he is willing to abandon America’s allies to make common cause with President Vladimir V. Putin of Russia.As far as Mr. Trump is concerned, Russia is not responsible for the war that has devastated its neighbor. Instead, he suggests that Ukraine is to blame for Russia’s invasion of it. To listen to Mr. Trump talk with reporters on Tuesday about the conflict was to hear a version of reality that would be unrecognizable on the ground in Ukraine and certainly would never have been heard from any other American president of either party.In Mr. Trump’s telling, Ukrainian leaders were at fault for the war for not agreeing to surrender territory and therefore, he suggested, they do not deserve a seat at the table for the peace talks that he has just initiated with Mr. Putin. “You should have never started it,” Mr. Trump said, referring to Ukrainian leaders who, in fact, did not start it. “You could have made a deal.”",New York Times
25,https://www.nytimes.com/2025/02/18/us/politics/denise-cheung-federal-prosecutor-quits.html,2025-02-18 00:00:00+00:00,"Denise Cheung, Top Prosecutor in U.S. Attorney’s Office, Abruptly Resigns","Ms. Cheung said the initial impetus for the action had come on Monday from officials in the Justice Department’s office of the deputy attorney general, currently run by Mr. Bove, who has emerged as the administration’s main enforcer on matters of federal law enforcement.While freeze orders are not uncommon — and the deputy attorney general’s office is responsible for overseeing U.S. attorneys — the timing of this one was highly unusual, Ms. Cheung suggested. She was given her instructions on Monday, a national holiday, and ordered to obtain the bank freeze by the end of the day — a period she deemed far too rushed to allow for the prosecutorial judgment required to take such an intrusive step.“I was told that there was time sensitivity and action had to be taken that day because there was concern the contract awardees could continue to draw down” payments, she wrote.A lawyer working in Mr. Bove’s office suggested language for the freeze letter saying the government had probable cause to believe the funds were subject to federal forfeiture. But Ms. Cheung told them that the claim was not appropriate, given the paucity of proof at such an early stage.Eventually, the F.B.I.’s Washington field office agreed to issue a recommendation to the bank that the assets be frozen. But Mr. Martin was not satisfied and demanded that Ms. Cheung co-sign a new, more forceful letter to supersede it, which she refused to do.",New York Times
26,https://www.nytimes.com/2025/02/19/us/politics/trump-doge-savings.html,2025-02-19 00:00:00+00:00,Trump Says DOGE Savings Could Be Returned to Taxpayers,"President Trump said on Wednesday evening that the newly established Department of Government Efficiency might return a portion of the savings accrued through job cuts and other budget curbs to American taxpayers.The idea of giving back 20 percent of the money saved as a result of initiatives recommended by the new department, known as DOGE, is “under consideration,” said Mr. Trump. The potential initiative, he said, was “a new concept” under which his administration would give “20 percent of the DOGE savings to American citizens” and “20 percent goes to paying down debt.” (He didn’t mention what would be done with the other 60 percent of the money.)It was not immediately clear whether Mr. Trump was referring to paying off consumer debt or paying off the national debt, which currently stands at $36 trillion, but his comments suggested that he may have been talking about both. In January before Mr. Trump was inaugurated, Elon Musk, the entrepreneur who is leading DOGE, set expectations for cost cutting at $1 trillion.Mr. Trump provided scant details on the potential taxpayer returns, including on whether the proposal was even feasible or if he would need congressional approval. A White House spokesperson did not immediately respond to a request for comment.",New York Times
27,https://www.nytimes.com/2025/02/17/us/politics/trump-musk-protests-50501-presidents-day.html,2025-02-17 00:00:00+00:00,Thousands Gather on Presidents’ Day to Call Trump a Tyrant,"“It’s our anthem. It’s our flag. It belongs to us,” said Shawn Morris, the president of the Gay Men’s Chorus of Washington, D.C. “We wanted to take it back.” Mr. Morris said he was deeply troubled by Mr. Trump’s moves to push transgender people out of the military and to erase any mention of them from federal government websites. He expressed concerns that protections for same-sex marriages could be threatened next.“There’s nothing more patriotic than fighting against tyranny,” said Kat Duesterhaus, who traveled from Miami to join the Washington protest. “We’re out here because we are patriots.”The protests came as Democrats have struggled to counter Mr. Trump’s moves, with Republicans holding majorities in both the House and the Senate and Democratic leaders and operatives worried about alienating voters in reacting hastily without reflecting first on why they lost in 2024. Many activists, however, have voiced frustration at the lack of a more aggressive stance.Kaitlin Robertson, a protest participant who does advocacy work for domestic violence survivors, carried an upside-down American flag and said the country was in “a constitutional crisis,” a term that some legal scholars have said fits the scope of the Trump administration’s assertions of executive authority in the face of legal challenges.“It is a symbol of distress,” she said of the upside-down flag, which was also adopted by supporters of Mr. Trump in his effort to overturn the 2020 election he lost. “It is a good symbol for what’s happening.”",New York Times
28,https://www.nytimes.com/2025/02/18/us/politics/deportations-migrants-panama.html,2025-02-18 00:00:00+00:00,"170 Migrants Deported From U.S. Agree to Return to Home Countries, Panama Says","Nearly a week after the United States sent roughly 300 migrants from around the world to Panama on military deportation flights, officials in Panama said on Tuesday that more than 170 had agreed to be deported to their countries of origin.The migrants are illegal U.S. border crossers whose countries of origin — mainly in Asia, the Middle East and Africa — either do not accept deportation flights or take them sparingly. The Trump administration has been pressing countries in Latin America to accept those migrants as it steps up deportations amid a crackdown on unauthorized immigration. To date, only Panama and Costa Rica are known to have accepted such migrants.In Panama, the migrants have been locked in a soaring, glass-paneled downtown hotel, the Decapolis Hotel Panama. Reporters from The New York Times managed to speak to several people there — including some from Iran and China — who said they had left their countries for the United States because their lives were in danger.Around 150 migrants who had not agreed to be deported would be relocated from the hotel to a camp near the jungle known as the Darién Gap, according to Panama’s security minister, Frank Ábrego. He said at a news conference on Tuesday that the migrants would remain at the camp, San Vicente, until they were offered asylum in a third country “where they felt safe.”",New York Times
29,https://www.nytimes.com/2025/02/19/us/plane-crash-aviation-questions.html,2025-02-19 00:00:00+00:00,Send Us Your Views on Airplane Safety and the D.C. Reagon Airport Crash,"The Jan. 29 collision of a passenger jet and a military helicopter close to Washington’s Ronald Reagan National Airport was the worst in nearly a quarter of a century, taking 67 lives. The National Transportation Safety Board is investigating the crash, and a combination of flawed communications and congested airspace in the area appear to be part of the explanation.The Reagan National crash was only the first in a string of recent aviation accidents spanning from Philadelphia to Nome, Alaska. On Feb. 17, another U.S. passenger jet crash-landed in Toronto, injuring more than a dozen people.In the interests of educating the public and shining a brighter light on aviation safety, we want to better understand what has happened in Washington and beyond. Are you a pilot who has spotted a detail we haven’t reported on? Are you a passenger who has been affected by the Reagan National crash or others? Maybe you are a current or former government employee with oversight of these matters who has a suggestion for us in our reporting? If any of this sounds like you, we would like to hear your perspective.",New York Times
30,https://www.nytimes.com/2025/02/18/us/politics/elon-musk-doge-lawsuit-agencies.html,2025-02-18 00:00:00+00:00,Judge Declines to Block Musk Team’s Foray Into Federal Agencies,"A federal judge in Washington gave President Trump a victory for now when she declined on Tuesday to bar Elon Musk and his associates from ordering mass firings or having access to data at seven federal agencies.The judge, Tanya S. Chutkan of the Federal District Court, wrote that a coalition of 14 state attorneys general could not provide specific examples of how Mr. Musk’s team’s efforts would cause imminent or irreparable harm to the states or their residents.“The court is aware that DOGE’s unpredictable actions have resulted in considerable uncertainty and confusion for plaintiffs and many of their agencies and residents,” Judge Chutkan wrote, referring to the so-called Department of Government Efficiency, which is tasked with carrying out Mr. Musk’s vision. But the mere possibility that “defendants may take actions that irreparably harm plaintiffs” was not enough to grant emergency relief, she said.Judge Chutkan nonetheless appeared to suggest that the lawsuit had a strong chance of succeeding with the benefit of additional evidence, which could be introduced later as litigation continues.",New York Times
31,https://www.nytimes.com/2025/02/18/us/politics/foreign-aid-marocco-trump.html,2025-02-18 00:00:00+00:00,Pete Marocco Returns to Battle in Trump’s War on Foreign Aid,"Pete Marocco has spent much of this month hunkered in an office suite on the seventh floor of the State Department overseeing the dismantling of the architecture for how the United States delivers foreign aid.But he did have time to greet a foreign guest who had been making the rounds in Washington during the Trump administration’s early days: an official in the government of Viktor Orban, Hungary’s autocratic leader.During the meeting, according to statements released by the Hungarian official, Tristan Azbej, Mr. Marocco pledged to halt all aid programs that “intervened” in Hungary’s internal affairs.The next day, Mr. Orban took to state radio to announce that media outlets, pro-democracy groups and other organizations that have received money from the U.S. Agency for International Development would be considered “illegal agents.” He praised the Trump administration’s efforts to shutter the aid agency as a “cleansing wind.”",New York Times
32,https://www.nytimes.com/2025/02/17/us/politics/doge-education-department-data.html,2025-02-17 00:00:00+00:00,Federal Judge Won’t Block Musk’s Team From Access to Dept. of Education Data,"“There is a sort of a unique lack of transparency here,” he added.But earlier last week, Judge Moss had expressed skepticism that the students behind the lawsuit had standing to sue, since the extent to which they may have been harmed by any unauthorized access to their data remained unclear. He also seemed stuck on whether people working for Mr. Musk’s team may have been legally in the clear to look through the department’s data systems, since some appeared to have been brought in as senior employees in the Education Department with all the normal access that would be afforded to department staff members.In the order on Monday, Judge Moss said he would consider the question of standing for another day, and would rule later on whether to allow the lawsuit to advance. A ruling that students have standing to sue would open the door to discovery, through which both sides could introduce more concrete evidence about the involvement of Mr. Musk’s operation.Lawyers representing the students argued on Friday that when users submit their data to the department, such as through the Free Application for Federal Student Aid, they are promised certain safeguards about how their data is used. They said the students they represent objected to indiscriminate analysis of their data by Mr. Musk’s team, especially in the case of one anonymous student who said in a filing that they were from a mixed-status family with relatives who were not citizens.“The government is kind of playing a bit of a game in refusing to provide any real information here,” said Adam Pulver, a lawyer with the Public Citizen Litigation Group.Judge Moss had appeared to agree that students applying for federal student loans in past years could not have been expected to consider whether submitting their data could put family members in jeopardy.",New York Times
33,https://www.nytimes.com/2025/02/16/us/politics/trump-national-nuclear-security-administration-employees-firings.html,2025-02-16 00:00:00+00:00,"Trump Fired, Then Unfired, National Nuclear Security Administration Employees. What Were Their Jobs?","When termination letters were sent to employees across the federal government last week, the Trump administration affected an agency charged with the readiness of America’s nuclear arsenal.The move also shined a spotlight on the agency, the National Nuclear Security Administration, which few Americans likely think of often, if ever, but has a monumental responsibility.Here’s a rundown of what the obscure agency does and the potential reasons that the Trump administration had to quickly adjust some of the firings:What is the agency’s mission?The National Nuclear Security Administration maintains, refurbishes and keeps safe the United States’ more than 3,000 nuclear warheads. It also supervises the production of new nuclear warheads. It has a $25 billion annual budget and around 2,000 directly hired employees, who manage more than 55,000 contractors who play an integral part in warhead production and maintenance.Congress also put the agency in charge of thwarting nuclear proliferation, researching and developing nuclear propulsion systems for submarines and directing national laboratories that provide key scientific and engineering knowledge for the U.S. nuclear weapons system.",New York Times
34,https://www.nytimes.com/2025/02/18/us/politics/jfk-library-closed-layoffs.html,2025-02-18 00:00:00+00:00,"JFK Library in Boston Temporarily Closed After DOGE Cuts, Kennedy Family Says","The John F. Kennedy Presidential Library and Museum in Boston was abruptly closed to visitors on Tuesday, and the federal agency that operates the site did not provide any explanation for the sudden disruption.Members of the Kennedy family said that Elon Musk’s so-called Department of Government Efficiency had fired members of the library’s staff, forcing the temporary closure.Kennedy’s grandson, Jack Schlossberg, wrote in a social media post that an official with the National Archives and Records Administration, which oversees presidential libraries, had instructed the Kennedy Library to fire probationary staff members.“This is a direct attack on our past to rewrite a new future — yet another example of stealing history from the American people,” Mr. Schlossberg wrote in a statement. “It has nothing to do with government efficiency.”",New York Times
35,https://www.nytimes.com/2025/02/19/upshot/penny-trump-nickel-elimination.html,2025-02-19 00:00:00+00:00,"So, You Want to Get Rid of the Penny. Do You Have a Plan for the Nickel?","The benefits of the status quo are clear: The Mint is expected to remain profitable in the near future. Taking action on the penny or any other coin, as we’ll see, comes with trade-offs.Option 2: Stop minting the pennyIf the Mint did stop minting pennies, it would save about $85 million a year. Unfortunately, it would then have bigger and more expensive problem: the nickel.“If you get rid of the penny, it will increase the amount of nickels,” Mr. Jeppson said. “And you lose more on a nickel than you do on a penny.”Last year the government lost 8.8 cents on each nickel it minted (compared with 2.7 cents per penny). Because many times more pennies are minted than nickels, losses were higher for the penny, but this isn’t always the case. In 2023, for example, the Mint made more nickels than normal and lost $93 million making them compared with $86 million in losses making the penny. The size of the orders for each coin comes from the Federal Reserve, and the orders fluctuate each year, depending on demand.It’s unclear exactly how high demand would be for nickels in a penny-less world, but it’s likely that it would be higher than today. And, given their expense, it’s possible those costs could eventually swallow up any savings gained by eliminating the penny.There are other effects to consider, too. Many states have a sales tax that specifies taxes collected must be rounded to the nearest cent, so they would probably have to modify their laws to accommodate cash purchases. Stores would need new rounding policies for purchases made in cash.But it is possible to eliminate the penny. Canada did it in 2012, and the Defense Department stopped using pennies on its bases in the 1980s when it decided it wasn’t worth the cost of shipping them.",New York Times
36,https://www.nytimes.com/2025/02/19/us/politics/rfk-jr-hhs-sex-genders.html,2025-02-19 00:00:00+00:00,RFK Jr. Announces New HHS Guidance Recognizing Only Two Sexes,"Health Secretary Robert F. Kennedy Jr. announced on Wednesday that the Trump administration had adopted a set of official government “sex-based definitions” to give the public and federal agencies precise terms with which to describe categories including “male,” “female,” “woman” and “man.”The definitions are listed in a one-page “guidance” that is aimed, in part, at keeping transgender women and girls out of female sports, discouraging gender-affirming care for young people and fulfilling President Trump’s pledge that the federal government will recognize only two sexes: male and female.“This administration is bringing back common sense and restoring biological truth to the federal government,” Mr. Kennedy said in a statement. “The prior administration’s policy of trying to engineer gender ideology into every aspect of public life is over.”A male is defined under the guidance as “a person of the sex characterized by a reproductive system with the biological function of producing sperm.” A female is “a person of the sex characterized by a reproductive system with the biological function of producing eggs (ova).”",New York Times
37,https://www.nytimes.com/2025/02/18/upshot/doge-contracts-musk-trump.html,2025-02-18 00:00:00+00:00,DOGE Claimed It Saved $8 Billion in One Contract. It Was Actually $8 Million.,"The Department of Government Efficiency, the federal cost-cutting initiative championed by Elon Musk, published on Monday a list of government contracts it has canceled, together amounting to about $16 billion in savings itemized on a new “wall of receipts” on its website.Almost half of those line-item savings could be attributed to a single $8 billion contract for the Immigration and Customs Enforcement agency. But the DOGE list vastly overstated the actual value of that contract. A closer scrutiny of a federal database shows that a recent version of the contract was for $8 million, not $8 billion. A larger total savings number published on the site, $55 billion, lacked specific documentation.The contract, with a company called D&G Support Services, was to provide “program and technical support services” for the Office of Diversity and Civil Rights at ICE. The Trump administration has been purging diversity programs from the federal government.By examining past versions of the contract listed on the Federal Procurement Data System, The Upshot determined that the federal award, approved in September 2022, had initially listed a total value of $8 billion. But on Jan. 22 this year, that figure was updated to $8 million. According to the database, the contract was terminated about a week later. (For context, $8 billion is nearly the size of the entire budget of the Centers for Disease Control and Prevention.)",New York Times
38,https://www.nytimes.com/interactive/2025/02/16/us/new-gun-owners.html,2025-02-16 00:00:00+00:00,The Tipping Point,"Ms. Kolanowski, a 28-year-old epidemiologist in Iowa, had once believed that no one needed to own a gun.But when she came out as transgender in 2021, and began transitioning from male to female, she had a realization: “I’m a minority now, in a world that is pretty hostile to that minority.”In 2022, Ms. Kolanowski bought a Glock 43X handgun and started learning how to use it.In hours of conversations with New York Times journalists, these five Americans shared deeply individual reasons for their leaps into gun ownership. But there were also common threads: new fears about political violence and hate crimes, and a diminished trust in law enforcement.Most said they had been surprised by how much they enjoyed learning to shoot, and improving their skills.Meet the Newest Gun OwnersWhile a majority of gun owners are white, conservative, male and from rural areas, some surveys have detected an uptick in those who are not. One by Harvard researchers found that among people who purchased their first gun between 2019 and 2021, 20 percent were Black, 20 percent were Hispanic and approximately half were women.Behind the data, the stories of individual Americans who have bought guns in the past five years offer clues about how the country is changing — as the definitions of liberal and conservative evolve, and angst about our divisions runs high.The Forces at PlayA World on Fire, a Gun at the ReadyAbove all, new gun owners said, they are motivated by a need to feel prepared for anything, in a world that feels to them less stable.The last two decades have seen rapid growth in the share of people who cite self-protection as their primary reason for buying firearms; they now comprise more than 70 percent of all gun buyers.For some, intensified concerns about personal safety have dispelled a lifelong aversion to guns.Anna Kolanowski“It’s been a perspective shift for me.”The fear that motivated Ms. Kolanowski, who describes her politics as leftist, also drives gun owners on the other side of the political spectrum.Mr. Alvarado, 30, a service technician and political conservative in southern Maine, said he started buying guns in part because he perceived a threat to stable society, and to his own family, from shifting social norms and practices.“Morality is all over the place,” he said, “and because my viewpoints are more traditional it puts a target on my back.”Mr. Alvarado, who is Black and Latino, said he became a staunch conservative during the pandemic, after years as a liberal voter. As he watched mask and vaccine mandates multiply in 2020, and neighbors turning against those who did not comply, Mr. Alvarado lost faith in the government and reconsidered his own politics.He started attending a conservative Baptist church with his wife and reading the Bible. (His pastor faced public condemnation for defying pandemic health policies.) Mr. Alvarado, who first purchased a gun in 2020, soon began to see arming himself as a way to defend his beliefs and his family’s desire to live as they wished.John Alvarado“When I first made my purchase, I was a lot more left leaning.”He now owns six guns and serves on the security team at his church, patrolling the building during worship services.Dr. Green, Mr. Tsien and Ms. Kolanowski, all of whom vote or lean Democrat, said that Mr. Trump’s first term had factored into their decisions to buy their first guns; they saw those years as destabilizing the country and normalizing intolerance.The attack on the Capitol by Trump supporters in January 2021 was the final straw for Dr. Green, 70, a retired Navy dentist and physiologist who lives in California. He bought his first firearm, a Smith and Wesson 9-millimeter handgun, the next month.His journey toward gun ownership had begun a few years earlier, in 2017, when he learned that white nationalists at a rally in Charlottesville, Va., had raised swastikas and chanted, “Jews will not replace us.”The specter of the Holocaust loomed over his decision to arm himself.Dr. Ken Green“We were virtually the only Jewish family in our neighborhood.”“If Trump hadn’t been elected” in 2016, Dr. Green said, “I probably would not be a gun owner today.”Mr. Tsien, a father of three young children who recently moved from New Jersey to Massachusetts, bought his first gun, a Ruger .22-caliber pistol, after hate speech and violence against Asians spiked in the early weeks of the pandemic.Like Dr. Green, Mr. Tsien, 47, was haunted by history. His Chinese parents and grandparents experienced life-altering trauma and loss during decades of war in their homeland, and their stories permeated his upbringing.Long before Mr. Trump rose to power, Mr. Tsien said he had been taught that a safe and stable society could fall apart at any time — and that owning guns might prove necessary.John Tsien“What makes it necessary to own a firearm?”Trends in gun sales have long been shaped by social and political upheaval, often soaring after mass shootings and national elections.Even some who are driven to buy firearms simply to protect themselves against crime have felt more of a need for self-protection in the current political climate.For Ms. Alston, a 30-year-old Black woman who works in banking in Little Rock, Ark., the desire to own a gun arose after her separation. And her race made her feel particularly vulnerable, she said: “Black women are the least protected and the least respected.”Victoria Alston“There’s so many women getting attacked.”In 2022, she was rattled by an overnight theft on her rural property. Ms. Alston bought a Canik 9-millimeter pistol and signed up for training at a gun range managed by another Black woman.Her intent, like that of other women at the range, was not to “look cute,” she said. “We don’t want to always have to look for a man to protect us.”Navigating Risk and CriticismOn a steaming hot Sunday last summer in southern Maine, Mr. Alvarado circulated a collection plate at Calvary Baptist Church.He wore a suit and a gold tie clip that read, “I love Jesus and guns.” A PSA Dagger handgun was holstered at his waist. A small microphone tucked into his ear linked him to the rest of the church security team.After years of seeking “a reason,” Mr. Alvarado said, he had found his here.John Alvarado“We're here for a reason. I'm here for a reason.”Some have found the evolution to be fraught. Several said they had to work through concerns about mental health and suicide when considering whether to have guns in the house. Suicides have long accounted for a majority of gun deaths in the United States; experts say one reason is the number of firearms. The country is the only one in the world where civilian guns outnumber people.In January, Americans bought an estimated 1.29 million guns — a decrease from the spike seen during the pandemic, but still higher than the average monthly sales before the pandemic.Before buying a gun, Mr. Tsien had to negotiate the terms with his wife, Sarah McLean. She felt deeply uneasy about him storing his guns at home, even unloaded, in a locked safe.“I don’t fully understand it, and I’m a little uncomfortable with it,” Ms. McLean said. “But it’s important to him, and I trust him.”When one of their children needed mental health treatment, Mr. Tsien took extra precautions.“Everything went in the attic,” he said of that time. “If there is any question, the guns go away.”John Tsien“I immediately put everything in the attic.”In Little Rock, Ms. Alston’s mother knows she has a gun, and is supportive. But Ms. Alston is not sure whether her father, who talked her out of buying a gun when she was younger, is aware.“Would he see me differently?” she said. “I had to work through that.”For Ms. Kolanowski, the decision to take up shooting while transitioning has brought new anxieties. She worries that she may be unwelcome or harassed if people at the shooting range where she practices become aware that she is transgender.She minimizes her interactions with others there, she said, and presents herself in an androgynous way, to feel safe.With her parents — Polish immigrants, and longtime gun owners, who were not completely comfortable with her gender transition — Ms. Kolanowski’s new hobby has provided a bonding opportunity.“It’s kind of cute, like, ‘We have something in common!’” she said.Purpose and Pleasure in a New PursuitMs. Kolanowski and the other new owners said they had expected to feel more confident and self-reliant after buying guns. Less expected, they said, were the new friends they made, and the uplifting sense of having bridged a societal divide.Several described a profound enjoyment of a pastime they never dreamed would be so satisfying.Though he dislikes the macho energy that he sees pervading gun culture, Mr. Tsien says he has found shooting to be a deeply meditative, calming pursuit.He likens the hobby to others he has embraced in the past, like photography and scuba diving, where part of the appeal is mastering a complicated tool and understanding how it works.The Joy of ShootingFor Ms. Alston, the connection with other Black women at her shooting range felt energizing and empowering: “We’re finally becoming less afraid,” she said.Likewise, Dr. Green sees his gun ownership as a way of defending his Jewish identity.“One of the reasons the Holocaust happened is because people allowed it to happen,” he said. “Not on my watch.”Several said they looked for opportunities to talk about their decisions, even with those who were skeptical, in hopes of promoting dialogue and understanding.In Mr. Alvarado’s church in Maine last summer, he sat by a door in the back, keeping watch. His role on the security team is “where I fit in,” he said. “It feels purposeful, and it feels good to have a purpose.”",New York Times
39,https://www.nytimes.com/2025/02/19/us/politics/trump-election-legal-challenges-jail.html,2025-02-19 00:00:00+00:00,Trump Says He Would Have Had a ‘Very Nasty Life’ if He’d Lost the Election,"President Trump said Wednesday he would have had a “very nasty life” if he lost the presidential election, a surprisingly public acknowledgment that his legal challenges could have consumed his life and brought jail time.“If I lost, it would have been very bad,” Mr. Trump said at an investment summit in Miami Beach. “It was dangerous, actually very dangerous.”When Mr. Trump won in November, the Justice Department abandoned the two federal cases against him, and a judge in Manhattan issued an unconditional discharge in his hush money case.Mr. Trump gave voice to something that his advisers had long said he had in the back of his mind as he campaigned. But he did not publicly acknowledge throughout 2024 that he was campaigning for his freedom as much as for the White House itself.",New York Times
40,https://www.nytimes.com/2025/02/18/us/politics/doge-lawsuits-elon-musk.html,2025-02-18 00:00:00+00:00,"Elon Musk Calls DOGE Transparent, But Judges Disagree","Court filings in the torrent of lawsuits challenging the incursions have offered a crucial, though limited, window. As some of the only firsthand accounts of what Mr. Musk’s associates are doing across a number of departments, they paint a picture of a tightly managed process in which small groups of government employees have swept in and out of agencies, grabbing up data in apparent pursuit of larger political projects.The filings have also offered revelations about what information security and ethics trainings those employees have undergone. But many questions remain, frustrating the judges trying the cases.In at least one filing, the government has shown an effort to wall off Mr. Musk, in particular, from scrutiny by asserting that he is not, in fact, the head of the Department of Government Efficiency nor an employee of the office.Lawyers defending the Trump administration in lawsuits have sought to document the efforts by Mr. Musk’s team as routine. The government has repeatedly filed affidavits by the civil servants working with Mr. Musk’s associates stating that everyone from the Musk unit has been given appropriate training and agreed to security measures meant to prevent illegal disclosures of privileged data. (In a case involving the Musk team’s work at the Education Department, however, an employee acknowledged that another operative had not completed trainings as of last Sunday.)And like Mr. Musk, lawyers representing the government have repeatedly asserted that all efforts associated with the operation are aimed at auditing government books for signs of “waste, fraud and abuse.” The office did not respond to a message seeking comment.",New York Times
41,https://www.nytimes.com/2025/02/19/us/politics/trump-king-image.html,2025-02-19 00:00:00+00:00,‘Long Live the King’: Trump Likens Himself to Royalty on Truth Social,"Mr. Trump’s expansive views of his power have been evident in his words and deeds. He has liberally dispensed executive orders that have gone beyond what is considered to be legally permissible. He has fired officials, run roughshod over federal agencies in ways that go beyond his authority and frozen funds that Congress had already appropriated.And just last week, the president made clear that he believed he had broad leeway to reshape the government in any way he saw fit.“He who saves his Country does not violate any Law,” Mr. Trump wrote on social media, apparently referencing a version of something Napoleon Bonaparte may have said. The origin though is unclear.By killing congestion pricing, Mr. Trump suggested he was saving New York.He vowed during the election to halt the program, which charges most drivers $9 to enter Manhattan below 60th Street, when he entered office. In an interview with The New York Post this month, he characterized the toll as being “destructive” to New York.“If I decide to do it, I will be able to kill it off in Washington through the Department of Transportation,” Mr. Trump said in the interview.",New York Times
42,https://www.nytimes.com/2025/02/16/us/politics/donors-democrats-trump.html,2025-02-16 00:00:00+00:00,"Venting at Democrats and Fearing Trump, Liberal Donors Pull Back Cash","The demoralization and fear gripping blue America in the early weeks of President Trump’s administration have left liberal groups and their allies struggling for cash, hurting their ability to effectively combat the right-wing transformation of the federal government.The small-dollar online spigot that powered opposition to the first Trump administration has slowed to a trickle as shaken liberal voters withhold their donations.Charitable foundations that have long supported causes like voting rights, L.G.B.T.Q. equality and immigrants’ rights are pulling back, devoting time to prepare for expected investigations from the Republican-led Congress.And some of the country’s biggest liberal donors have paused giving, frustrated with what they see as Democrats’ lack of vision and worried about retaliation from a vengeful president. Some Democrats say a few of their reliable donors are now openly supporting Mr. Trump, or at least looking to curry favor with him.",New York Times
43,https://www.nytimes.com/2025/02/19/us/politics/hegseth-military-cuts.html,2025-02-19 00:00:00+00:00,Hegseth Orders Pentagon to Draw Up Plans for Budget Cuts,"Defense Secretary Pete Hegseth has ordered senior military and Defense Department officials to draw up plans to cut 8 percent from the defense budget over each of the next five years, officials said on Wednesday.Mr. Hegseth said in a memo issued on Tuesday that a number of branches within the military and the Pentagon should turn in budget-cutting proposals by next Monday, two officials said. The memo listed some 17 exceptions to the proposed cuts, including military operations at the southern border.One senior official said the cuts appeared likely to be part of an effort to focus Pentagon money on programs that the Trump administration favors, instead of actually cutting the Defense Department’s $850 billion annual budget.For example, the Pentagon is already spending more money on the Trump administration’s efforts at the southern border, including on military flights that have taken migrants in the United States to countries as far away as India.",New York Times
44,https://www.nytimes.com/2025/02/17/us/politics/social-security-musk-team-access.html,2025-02-17 00:00:00+00:00,Top Social Security Official Leaves After Musk Team Seeks Data Access,"The top official at the Social Security Administration stepped down this weekend after members of Elon Musk’s so-called Department of Government Efficiency sought access to sensitive personal data about millions of Americans held by the agency, according to people familiar with the matter.The resignation of Michelle King, the acting commissioner, is the latest abrupt departure of a senior federal official who refused to provide Mr. Musk’s lieutenants with access to closely held data. Mr. Musk’s team has been embedding with agencies across the federal government and seeking access to private data as part of what it has said is an effort to root out fraud and waste.Social Security payments account for about $1.5 trillion, or a fifth, of annual federal spending in the United States. President Trump has pledged not to enact cuts to the program’s retirement benefits, but he has indicated that he is willing to look for ways to cut wasteful or improper spending from the retirement program that pays benefits to millions of Americans.An audit produced by the Social Security Administration’s inspector general last year found that from 2015 to 2022, the agency paid almost $8.6 trillion in benefits and made approximately $71.8 billion, or less than 1 percent, in improper payments that usually involved recipients getting too much money.",New York Times
45,https://www.nytimes.com/2025/02/17/us/politics/fed-tariffs-rates-inflation.html,2025-02-17 00:00:00+00:00,Can the Fed Look Past Trump’s Tariffs?,"As President Trump’s efforts to restructure the global trade system with expansive tariffs begin to take shape, one question continues to dog officials at the Federal Reserve: How will these policies affect the central bank’s plans to lower interest rates?One influential Fed governor made clear on Monday that he did not expect Mr. Trump’s policies to derail the Fed’s efforts to get inflation under control, suggesting instead that fresh interest rate cuts are still in play this year.“My base-line view is that any imposition of tariffs will only modestly increase prices and in a nonpersistent manner,” Christopher J. Waller, the official, said in remarks at an event in Australia Monday evening. “So I favor looking through these effects when setting monetary policy to the best of our ability.”Economists are concerned that tariffs, which are essentially taxes on American consumers, will increase prices in the United States, at least temporarily, and over time slow economic growth.",New York Times
46,https://www.nytimes.com/2025/02/20/us/politics/trump-executive-order-migrant-benefits.html,2025-02-20 00:00:00+00:00,Trump Signs Executive Order Ending Federal Funds for Undocumented Migrants,"President Trump on Wednesday signed an executive order aimed at eliminating federal benefits for undocumented migrants in the United States, describing the benefits as an improper use of taxpayer resources.It was not immediately clear which programs would be affected by the order, which also instructed agencies and departments to identify federally funded benefits for people who are in the United States illegally.Undocumented immigrants are largely not eligible for federal benefits, with only some exceptions allowed for emergency situations, and many immigrant families are hesitant to enroll in programs they are eligible for, according to the National Immigration Law Center.The order was the latest in a flurry of actions Mr. Trump has taken on immigration since the start of his second term, including directives to prevent people from crossing into the United States illegally and to crack down on undocumented migrants already in the country.",New York Times
